Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
tier02FortitudeArmor,items,Item,false,false,Standard Quality Fortitude Armor,,,,,,,,,,,,,
tier02FortitudeMelee,items,Item,false,false,Standard Quality Fortitude Melee,,,,,,,,,,,,,
tier02FortitudeMeleeMods,items,Item,false,false,Standard Quality Fortitude Melee Mods,,,,,,,,,,,,,
tier02FortitudeRanged,items,Item,false,false,Standard Quality Fortitude Ranged,,,,,,,,,,,,,
tier02FortitudeRangedMods,items,Item,false,false,Standard Quality Fortitude Ranged Mods,,,,,,,,,,,,,
tier02FortitudeWeapons,items,Item,false,false,Standard Quality Fortitude Weapons,,,,,,,,,,,,,
tier02HeavyAgility01,items,Item,false,false,Standard Quality Heavy Agility01,,,,,,,,,,,,,
tier02HeavyFortitude01,items,Item,false,false,Standard Quality Heavy Fortitude01,,,,,,,,,,,,,
tier02HeavyIntellect01,items,Item,false,false,Standard Quality Heavy Intellect01,,,,,,,,,,,,,
tier02HeavyPerception01,items,Item,false,false,Standard Quality Heavy Perception01,,,,,,,,,,,,,
tier02HeavyStrength01,items,Item,false,false,Standard Quality Heavy Strength01,,,,,,,,,,,,,
tier02Intellect,items,Item,false,false,Standard Quality Intellect,,,,,,,,,,,,,
tier02IntellectArmor,items,Item,false,false,Standard Quality Intellect Armor,,,,,,,,,,,,,
tier02IntellectMelee,items,Item,false,false,Standard Quality Intellect Melee,,,,,,,,,,,,,
tier02IntellectRanged,items,Item,false,false,Standard Quality Intellect Ranged,,,,,,,,,,,,,
tier02IntellectRangedMods,items,Item,false,false,Standard Quality Intellect Ranged Mods,,,,,,,,,,,,,
tier02IntellectWeapons,items,Item,false,false,Standard Quality Intellect Weapons,,,,,,,,,,,,,
tier02LightAgility01,items,Item,false,false,Standard Quality Light Agility01,,,,,,,,,,,,,
tier02LightFortitude01,items,Item,false,false,Standard Quality Light Fortitude01,,,,,,,,,,,,,
tier02LightIntellect01,items,Item,false,false,Standard Quality Light Intellect01,,,,,,,,,,,,,
tier02LightPerception01,items,Item,false,false,Standard Quality Light Perception01,,,,,,,,,,,,,
tier02LightStrength01,items,Item,false,false,Standard Quality Light Strength01,,,,,,,,,,,,,
tier02Loadout,items,Item,false,false,Standard Quality Loadout,,,,,,,,,,,,,
tier02Lumberjack01,items,Item,false,false,Standard Quality Lumberjack01,,,,,,,,,,,,,
tier02MediumAgility01,items,Item,false,false,Standard Quality Medium Agility01,,,,,,,,,,,,,
tier02MediumFortitude01,items,Item,false,false,Standard Quality Medium Fortitude01,,,,,,,,,,,,,
tier02MediumIntellect01,items,Item,false,false,Standard Quality Medium Intellect01,,,,,,,,,,,,,
tier02MediumPerception01,items,Item,false,false,Standard Quality Medium Perception01,,,,,,,,,,,,,
tier02MediumStrength01,items,Item,false,false,Standard Quality Medium Strength01,,,,,,,,,,,,,
tier02Miner01,items,Item,false,false,Standard Quality Miner01,,,,,,,,,,,,,
tier02Nerd01,items,Item,false,false,Standard Quality Nerd01,,,,,,,,,,,,,
tier02Nomad01,items,Item,false,false,Standard Quality Nomad01,,,,,,,,,,,,,
tier02Perception,items,Item,false,false,Standard Quality Perception,,,,,,,,,,,,,
tier02PerceptionArmor,items,Item,false,false,Standard Quality Perception Armor,,,,,,,,,,,,,
tier02PerceptionMelee,items,Item,false,false,Standard Quality Perception Melee,,,,,,,,,,,,,
tier02PerceptionMeleeMods,items,Item,false,false,Standard Quality Perception Melee Mods,,,,,,,,,,,,,
tier02PerceptionRanged,items,Item,false,false,Standard Quality Perception Ranged,,,,,,,,,,,,,
tier02PerceptionRangedMods,items,Item,false,false,Standard Quality Perception Ranged Mods,,,,,,,,,,,,,
tier02PerceptionWeapons,items,Item,false,false,Standard Quality Perception Weapons,,,,,,,,,,,,,
tier02Preacher01,items,Item,false,false,Standard Quality Preacher01,,,,,,,,,,,,,
tier02Raider01,items,Item,false,false,Standard Quality Raider01,,,,,,,,,,,,,
tier02Ranger01,items,Item,false,false,Standard Quality Ranger01,,,,,,,,,,,,,
tier02Rogue01,items,Item,false,false,Standard Quality Rogue01,,,,,,,,,,,,,
tier02Scavenger01,items,Item,false,false,Standard Quality Scavenger01,,,,,,,,,,,,,
tier02Strength,items,Item,false,false,Standard Quality Strength,,,,,,,,,,,,,
tier02StrengthArmor,items,Item,false,false,Standard Quality Strength Armor,,,,,,,,,,,,,
tier02StrengthMelee,items,Item,false,false,Standard Quality Strength Melee,,,,,,,,,,,,,
tier02StrengthMelee01,items,Item,false,false,Standard Quality Strength Melee01,,,,,,,,,,,,,
tier02StrengthMelee02,items,Item,false,false,Standard Quality Strength Melee02,,,,,,,,,,,,,
tier02StrengthMeleeMods,items,Item,false,false,Standard Quality Strength Melee Mods,,,,,,,,,,,,,
tier02StrengthRanged,items,Item,false,false,Standard Quality Strength Ranged,,,,,,,,,,,,,
tier02StrengthRangedMods,items,Item,false,false,Standard Quality Strength Ranged Mods,,,,,,,,,,,,,
tier02StrengthWeapons,items,Item,false,false,Standard Quality Strength Weapons,,,,,,,,,,,,,
tier03Agility,items,Item,false,false,Good Quality Agility,,,,,,,,,,,,,
tier03AgilityArmor,items,Item,false,false,Good Quality Agility Armor,,,,,,,,,,,,,
tier03AgilityMelee,items,Item,false,false,Good Quality Agility Melee,,,,,,,,,,,,,
tier03AgilityRanged,items,Item,false,false,Good Quality Agility Ranged,,,,,,,,,,,,,
tier03AgilityRanged01,items,Item,false,false,Good Quality Agility Ranged01,,,,,,,,,,,,,
tier03AgilityRanged02,items,Item,false,false,Good Quality Agility Ranged02,,,,,,,,,,,,,
tier03AgilityRanged03,items,Item,false,false,Good Quality Agility Ranged03,,,,,,,,,,,,,
tier03AgilityRanged04,items,Item,false,false,Good Quality Agility Ranged04,,,,,,,,,,,,,
tier03AgilityRangedA,items,Item,false,false,Good Quality Agility Ranged A,,,,,,,,,,,,,
tier03AgilityRangedB,items,Item,false,false,Good Quality Agility Ranged B,,,,,,,,,,,,,
tier03AgilityWeapons,items,Item,false,false,Good Quality Agility Weapons,,,,,,,,,,,,,
tier03Assassin01,items,Item,false,false,Good Quality Assassin01,,,,,,,,,,,,,
tier03Athletic01,items,Item,false,false,Good Quality Athletic01,,,,,,,,,,,,,
tier03Biker01,items,Item,false,false,Good Quality Biker01,,,,,,,,,,,,,
tier03Commando01,items,Item,false,false,Good Quality Commando01,,,,,,,,,,,,,
tier03Enforcer01,items,Item,false,false,Good Quality Enforcer01,,,,,,,,,,,,,
tier03Farmer01,items,Item,false,false,Good Quality Farmer01,,,,,,,,,,,,,
tier03Fortitude,items,Item,false,false,Good Quality Fortitude,,,,,,,,,,,,,
tier03FortitudeArmor,items,Item,false,false,Good Quality Fortitude Armor,,,,,,,,,,,,,
tier03FortitudeMelee,items,Item,false,false,Good Quality Fortitude Melee,,,,,,,,,,,,,
tier03FortitudeRanged,items,Item,false,false,Good Quality Fortitude Ranged,,,,,,,,,,,,,
tier03FortitudeRangedMods,items,Item,false,false,Good Quality Fortitude Ranged Mods,,,,,,,,,,,,,
tier03FortitudeWeapons,items,Item,false,false,Good Quality Fortitude Weapons,,,,,,,,,,,,,
tier03HeavyAgility01,items,Item,false,false,Good Quality Heavy Agility01,,,,,,,,,,,,,
tier03HeavyFortitude01,items,Item,false,false,Good Quality Heavy Fortitude01,,,,,,,,,,,,,
tier03HeavyIntellect01,items,Item,false,false,Good Quality Heavy Intellect01,,,,,,,,,,,,,
tier03HeavyPerception01,items,Item,false,false,Good Quality Heavy Perception01,,,,,,,,,,,,,
tier03HeavyStrength01,items,Item,false,false,Good Quality Heavy Strength01,,,,,,,,,,,,,
tier03Intellect,items,Item,false,false,Good Quality Intellect,,,,,,,,,,,,,
tier03IntellectArmor,items,Item,false,false,Good Quality Intellect Armor,,,,,,,,,,,,,
tier03IntellectMelee01,items,Item,false,false,Good Quality Intellect Melee01,,,,,,,,,,,,,
tier03IntellectMelee02,items,Item,false,false,Good Quality Intellect Melee02,,,,,,,,,,,,,
tier03IntellectRanged,items,Item,false,false,Good Quality Intellect Ranged,,,,,,,,,,,,,
tier03IntellectWeapons,items,Item,false,false,Good Quality Intellect Weapons,,,,,,,,,,,,,
tier03LightAgility01,items,Item,false,false,Good Quality Light Agility01,,,,,,,,,,,,,
tier03LightFortitude01,items,Item,false,false,Good Quality Light Fortitude01,,,,,,,,,,,,,
tier03LightIntellect01,items,Item,false,false,Good Quality Light Intellect01,,,,,,,,,,,,,
tier03LightPerception01,items,Item,false,false,Good Quality Light Perception01,,,,,,,,,,,,,
tier03LightStrength01,items,Item,false,false,Good Quality Light Strength01,,,,,,,,,,,,,
tier03Loadout,items,Item,false,false,Good Quality Loadout,,,,,,,,,,,,,
tier03Lumberjack01,items,Item,false,false,Good Quality Lumberjack01,,,,,,,,,,,,,
tier03MediumAgility01,items,Item,false,false,Good Quality Medium Agility01,,,,,,,,,,,,,
tier03MediumFortitude01,items,Item,false,false,Good Quality Medium Fortitude01,,,,,,,,,,,,,
tier03MediumIntellect01,items,Item,false,false,Good Quality Medium Intellect01,,,,,,,,,,,,,
tier03MediumPerception01,items,Item,false,false,Good Quality Medium Perception01,,,,,,,,,,,,,
tier03MediumStrength01,items,Item,false,false,Good Quality Medium Strength01,,,,,,,,,,,,,
tier03Miner01,items,Item,false,false,Good Quality Miner01,,,,,,,,,,,,,
tier03Nerd01,items,Item,false,false,Good Quality Nerd01,,,,,,,,,,,,,
tier03Nomad01,items,Item,false,false,Good Quality Nomad01,,,,,,,,,,,,,
tier03Perception,items,Item,false,false,Good Quality Perception,,,,,,,,,,,,,
tier03PerceptionArmor,items,Item,false,false,Good Quality Perception Armor,,,,,,,,,,,,,
tier03PerceptionMelee,items,Item,false,false,Good Quality Perception Melee,,,,,,,,,,,,,
tier03PerceptionRanged,items,Item,false,false,Good Quality Perception Ranged,,,,,,,,,,,,,
tier03PerceptionRangedMods,items,Item,false,false,Good Quality Perception Ranged Mods,,,,,,,,,,,,,
tier03PerceptionWeapons,items,Item,false,false,Good Quality Perception Weapons,,,,,,,,,,,,,
tier03Preacher01,items,Item,false,false,Good Quality Preacher01,,,,,,,,,,,,,
tier03Raider01,items,Item,false,false,Good Quality Raider01,,,,,,,,,,,,,
tier03Ranger01,items,Item,false,false,Good Quality Ranger01,,,,,,,,,,,,,
tier03Rogue01,items,Item,false,false,Good Quality Rogue01,,,,,,,,,,,,,
tier03Scavenger01,items,Item,false,false,Good Quality Scavenger01,,,,,,,,,,,,,
tier03Strength,items,Item,false,false,Good Quality Strength,,,,,,,,,,,,,
tier03StrengthArmor,items,Item,false,false,Good Quality Strength Armor,,,,,,,,,,,,,
tier03StrengthMelee,items,Item,false,false,Good Quality Strength Melee,,,,,,,,,,,,,
tier03StrengthMelee01,items,Item,false,false,Good Quality Strength Melee01,,,,,,,,,,,,,
tier03StrengthMelee02,items,Item,false,false,Good Quality Strength Melee02,,,,,,,,,,,,,
tier03StrengthRanged,items,Item,false,false,Good Quality Strength Ranged,,,,,,,,,,,,,
tier03StrengthRanged01,items,Item,false,false,Good Quality Strength Ranged01,,,,,,,,,,,,,
tier03StrengthRanged02,items,Item,false,false,Good Quality Strength Ranged02,,,,,,,,,,,,,
tier03StrengthWeapons,items,Item,false,false,Good Quality Strength Weapons,,,,,,,,,,,,,
tier04Agility,items,Item,false,false,High Quality Agility,,,,,,,,,,,,,
tier04AgilityArmor,items,Item,false,false,High Quality Agility Armor,,,,,,,,,,,,,
tier04AgilityMelee,items,Item,false,false,High Quality Agility Melee,,,,,,,,,,,,,
tier04AgilityMelee01,items,Item,false,false,High Quality Agility Melee01,,,,,,,,,,,,,
tier04AgilityMelee02,items,Item,false,false,High Quality Agility Melee02,,,,,,,,,,,,,
tier04AgilityRanged,items,Item,false,false,High Quality Agility Ranged,,,,,,,,,,,,,
tier04AgilityRanged01,items,Item,false,false,High Quality Agility Ranged01,,,,,,,,,,,,,
tier04AgilityRanged02,items,Item,false,false,High Quality Agility Ranged02,,,,,,,,,,,,,
tier04AgilityRanged03,items,Item,false,false,High Quality Agility Ranged03,,,,,,,,,,,,,
tier04AgilityRanged04,items,Item,false,false,High Quality Agility Ranged04,,,,,,,,,,,,,
tier04AgilityRanged05,items,Item,false,false,High Quality Agility Ranged05,,,,,,,,,,,,,
tier04AgilityRangedA,items,Item,false,false,High Quality Agility Ranged A,,,,,,,,,,,,,
tier04AgilityRangedB,items,Item,false,false,High Quality Agility Ranged B,,,,,,,,,,,,,
tier04AgilityWeapons,items,Item,false,false,High Quality Agility Weapons,,,,,,,,,,,,,
tier04Assassin01,items,Item,false,false,High Quality Assassin01,,,,,,,,,,,,,
tier04Athletic01,items,Item,false,false,High Quality Athletic01,,,,,,,,,,,,,
tier04Biker01,items,Item,false,false,High Quality Biker01,,,,,,,,,,,,,
tier04Commando01,items,Item,false,false,High Quality Commando01,,,,,,,,,,,,,
tier04Enforcer01,items,Item,false,false,High Quality Enforcer01,,,,,,,,,,,,,
tier04Farmer01,items,Item,false,false,High Quality Farmer01,,,,,,,,,,,,,
tier04Fortitude,items,Item,false,false,High Quality Fortitude,,,,,,,,,,,,,
tier04FortitudeArmor,items,Item,false,false,High Quality Fortitude Armor,,,,,,,,,,,,,
tier04FortitudeMelee,items,Item,false,false,High Quality Fortitude Melee,,,,,,,,,,,,,
tier04FortitudeMelee01,items,Item,false,false,High Quality Fortitude Melee01,,,,,,,,,,,,,
tier04FortitudeMelee02,items,Item,false,false,High Quality Fortitude Melee02,,,,,,,,,,,,,
tier04FortitudeRanged,items,Item,false,false,High Quality Fortitude Ranged,,,,,,,,,,,,,
tier04FortitudeRanged01,items,Item,false,false,High Quality Fortitude Ranged01,,,,,,,,,,,,,
tier04FortitudeRanged02,items,Item,false,false,High Quality Fortitude Ranged02,,,,,,,,,,,,,
tier04FortitudeWeapons,items,Item,false,false,High Quality Fortitude Weapons,,,,,,,,,,,,,
tier04HeavyAgility01,items,Item,false,false,High Quality Heavy Agility01,,,,,,,,,,,,,
tier04HeavyFortitude01,items,Item,false,false,High Quality Heavy Fortitude01,,,,,,,,,,,,,
tier04HeavyIntellect01,items,Item,false,false,High Quality Heavy Intellect01,,,,,,,,,,,,,
tier04HeavyPerception01,items,Item,false,false,High Quality Heavy Perception01,,,,,,,,,,,,,
tier04HeavyStrength01,items,Item,false,false,High Quality Heavy Strength01,,,,,,,,,,,,,
tier04Intellect,items,Item,false,false,High Quality Intellect,,,,,,,,,,,,,
tier04IntellectArmor,items,Item,false,false,High Quality Intellect Armor,,,,,,,,,,,,,
tier04IntellectMelee,items,Item,false,false,High Quality Intellect Melee,,,,,,,,,,,,,
tier04IntellectMelee01,items,Item,false,false,High Quality Intellect Melee01,,,,,,,,,,,,,
tier04IntellectMelee02,items,Item,false,false,High Quality Intellect Melee02,,,,,,,,,,,,,
tier04IntellectMelee03,items,Item,false,false,High Quality Intellect Melee03,,,,,,,,,,,,,
tier04IntellectMelee04,items,Item,false,false,High Quality Intellect Melee04,,,,,,,,,,,,,
tier04IntellectRanged,items,Item,false,false,High Quality Intellect Ranged,,,,,,,,,,,,,
tier04IntellectWeapons,items,Item,false,false,High Quality Intellect Weapons,,,,,,,,,,,,,
tier04LightAgility01,items,Item,false,false,High Quality Light Agility01,,,,,,,,,,,,,
tier04LightFortitude01,items,Item,false,false,High Quality Light Fortitude01,,,,,,,,,,,,,
tier04LightIntellect01,items,Item,false,false,High Quality Light Intellect01,,,,,,,,,,,,,
tier04LightPerception01,items,Item,false,false,High Quality Light Perception01,,,,,,,,,,,,,
tier04LightStrength01,items,Item,false,false,High Quality Light Strength01,,,,,,,,,,,,,
tier04Loadout,items,Item,false,false,High Quality Loadout,,,,,,,,,,,,,
tier04Lumberjack01,items,Item,false,false,High Quality Lumberjack01,,,,,,,,,,,,,
tier04MediumAgility01,items,Item,false,false,High Quality Medium Agility01,,,,,,,,,,,,,
tier04MediumFortitude01,items,Item,false,false,High Quality Medium Fortitude01,,,,,,,,,,,,,
tier04MediumIntellect01,items,Item,false,false,High Quality Medium Intellect01,,,,,,,,,,,,,
tier04MediumPerception01,items,Item,false,false,High Quality Medium Perception01,,,,,,,,,,,,,
tier04MediumStrength01,items,Item,false,false,High Quality Medium Strength01,,,,,,,,,,,,,
tier04Miner01,items,Item,false,false,High Quality Miner01,,,,,,,,,,,,,
tier04Nerd01,items,Item,false,false,High Quality Nerd01,,,,,,,,,,,,,
tier04Nomad01,items,Item,false,false,High Quality Nomad01,,,,,,,,,,,,,
tier04Perception,items,Item,false,false,High Quality Perception,,,,,,,,,,,,,
tier04PerceptionArmor,items,Item,false,false,High Quality Perception Armor,,,,,,,,,,,,,
tier04PerceptionMelee,items,Item,false,false,High Quality Perception Melee,,,,,,,,,,,,,
tier04PerceptionMeleeMods,items,Item,false,false,High Quality Perception Melee Mods,,,,,,,,,,,,,
tier04PerceptionRanged,items,Item,false,false,High Quality Perception Ranged,,,,,,,,,,,,,
tier04PerceptionRanged01,items,Item,false,false,High Quality Perception Ranged01,,,,,,,,,,,,,
tier04PerceptionRanged02,items,Item,false,false,High Quality Perception Ranged02,,,,,,,,,,,,,
tier04PerceptionWeapons,items,Item,false,false,High Quality Perception Weapons,,,,,,,,,,,,,
tier04Preacher01,items,Item,false,false,High Quality Preacher01,,,,,,,,,,,,,
tier04Raider01,items,Item,false,false,High Quality Raider01,,,,,,,,,,,,,
tier04Ranger01,items,Item,false,false,High Quality Ranger01,,,,,,,,,,,,,
tier04Rogue01,items,Item,false,false,High Quality Rogue01,,,,,,,,,,,,,
tier04Scavenger01,items,Item,false,false,High Quality Scavenger01,,,,,,,,,,,,,
tier04Strength,items,Item,false,false,High Quality Strength,,,,,,,,,,,,,
tier04StrengthArmor,items,Item,false,false,High Quality Strength Armor,,,,,,,,,,,,,
tier04StrengthMelee,items,Item,false,false,High Quality Strength Melee,,,,,,,,,,,,,
tier04StrengthMelee01,items,Item,false,false,High Quality Strength Melee01,,,,,,,,,,,,,
tier04StrengthMelee01Mods,items,Item,false,false,High Quality Strength Melee01 Mods,,,,,,,,,,,,,
tier04StrengthMelee02,items,Item,false,false,High Quality Strength Melee02,,,,,,,,,,,,,
tier04StrengthMelee02Mods,items,Item,false,false,High Quality Strength Melee02 Mods,,,,,,,,,,,,,
tier04StrengthRanged,items,Item,false,false,High Quality Strength Ranged,,,,,,,,,,,,,
tier04StrengthRanged01,items,Item,false,false,High Quality Strength Ranged01,,,,,,,,,,,,,
tier04StrengthRanged02,items,Item,false,false,High Quality Strength Ranged02,,,,,,,,,,,,,
tier04StrengthWeapons,items,Item,false,false,High Quality Strength Weapons,,,,,,,,,,,,,
tier05Agility,items,Item,false,false,Excellent Quality Agility,,,,,,,,,,,,,
tier05AgilityArmor,items,Item,false,false,Excellent Quality Agility Armor,,,,,,,,,,,,,
tier05AgilityMelee,items,Item,false,false,Excellent Quality Agility Melee,,,,,,,,,,,,,
tier05AgilityRanged,items,Item,false,false,Excellent Quality Agility Ranged,,,,,,,,,,,,,
tier05AgilityRanged01,items,Item,false,false,Excellent Quality Agility Ranged01,,,,,,,,,,,,,
tier05AgilityRanged02,items,Item,false,false,Excellent Quality Agility Ranged02,,,,,,,,,,,,,
tier05AgilityRanged03,items,Item,false,false,Excellent Quality Agility Ranged03,,,,,,,,,,,,,
tier05AgilityRanged04,items,Item,false,false,Excellent Quality Agility Ranged04,,,,,,,,,,,,,
tier05AgilityRangedA,items,Item,false,false,Excellent Quality Agility Ranged A,,,,,,,,,,,,,
tier05AgilityRangedB,items,Item,false,false,Excellent Quality Agility Ranged B,,,,,,,,,,,,,
tier05AgilityWeapons,items,Item,false,false,Excellent Quality Agility Weapons,,,,,,,,,,,,,
tier05Assassin01,items,Item,false,false,Excellent Quality Assassin01,,,,,,,,,,,,,
tier05Athletic01,items,Item,false,false,Excellent Quality Athletic01,,,,,,,,,,,,,
tier05Biker01,items,Item,false,false,Excellent Quality Biker01,,,,,,,,,,,,,
tier05Commando01,items,Item,false,false,Excellent Quality Commando01,,,,,,,,,,,,,
tier05Enforcer01,items,Item,false,false,Excellent Quality Enforcer01,,,,,,,,,,,,,
tier05Farmer01,items,Item,false,false,Excellent Quality Farmer01,,,,,,,,,,,,,
tier05Fortitude,items,Item,false,false,Excellent Quality Fortitude,,,,,,,,,,,,,
tier05FortitudeArmor,items,Item,false,false,Excellent Quality Fortitude Armor,,,,,,,,,,,,,
tier05FortitudeMelee,items,Item,false,false,Excellent Quality Fortitude Melee,,,,,,,,,,,,,
tier05FortitudeRanged,items,Item,false,false,Excellent Quality Fortitude Ranged,,,,,,,,,,,,,
tier05FortitudeWeapons,items,Item,false,false,Excellent Quality Fortitude Weapons,,,,,,,,,,,,,
tier05HeavyAgility01,items,Item,false,false,Excellent Quality Heavy Agility01,,,,,,,,,,,,,
tier05HeavyFortitude01,items,Item,false,false,Excellent Quality Heavy Fortitude01,,,,,,,,,,,,,
tier05HeavyIntellect01,items,Item,false,false,Excellent Quality Heavy Intellect01,,,,,,,,,,,,,
tier05HeavyPerception01,items,Item,false,false,Excellent Quality Heavy Perception01,,,,,,,,,,,,,
tier05HeavyStrength01,items,Item,false,false,Excellent Quality Heavy Strength01,,,,,,,,,,,,,
tier05Intellect,items,Item,false,false,Excellent Quality Intellect,,,,,,,,,,,,,
tier05IntellectArmor,items,Item,false,false,Excellent Quality Intellect Armor,,,,,,,,,,,,,
tier05IntellectMelee,items,Item,false,false,Excellent Quality Intellect Melee,,,,,,,,,,,,,
tier05IntellectMelee01,items,Item,false,false,Excellent Quality Intellect Melee01,,,,,,,,,,,,,
tier05IntellectMelee02,items,Item,false,false,Excellent Quality Intellect Melee02,,,,,,,,,,,,,
tier05IntellectMelee03,items,Item,false,false,Excellent Quality Intellect Melee03,,,,,,,,,,,,,
tier05IntellectMelee04,items,Item,false,false,Excellent Quality Intellect Melee04,,,,,,,,,,,,,
tier05IntellectRanged,items,Item,false,false,Excellent Quality Intellect Ranged,,,,,,,,,,,,,
tier05IntellectWeapons,items,Item,false,false,Excellent Quality Intellect Weapons,,,,,,,,,,,,,
tier05LightAgility01,items,Item,false,false,Excellent Quality Light Agility01,,,,,,,,,,,,,
tier05LightFortitude01,items,Item,false,false,Excellent Quality Light Fortitude01,,,,,,,,,,,,,
tier05LightIntellect01,items,Item,false,false,Excellent Quality Light Intellect01,,,,,,,,,,,,,
tier05LightPerception01,items,Item,false,false,Excellent Quality Light Perception01,,,,,,,,,,,,,
tier05LightStrength01,items,Item,false,false,Excellent Quality Light Strength01,,,,,,,,,,,,,
tier05Loadout,items,Item,false,false,Excellent Quality Loadout,,,,,,,,,,,,,
tier05Lumberjack01,items,Item,false,false,Excellent Quality Lumberjack01,,,,,,,,,,,,,
tier05MediumAgility01,items,Item,false,false,Excellent Quality Medium Agility01,,,,,,,,,,,,,
tier05MediumFortitude01,items,Item,false,false,Excellent Quality Medium Fortitude01,,,,,,,,,,,,,
tier05MediumIntellect01,items,Item,false,false,Excellent Quality Medium Intellect01,,,,,,,,,,,,,
tier05MediumPerception01,items,Item,false,false,Excellent Quality Medium Perception01,,,,,,,,,,,,,
tier05MediumStrength01,items,Item,false,false,Excellent Quality Medium Strength01,,,,,,,,,,,,,
tier05Miner01,items,Item,false,false,Excellent Quality Miner01,,,,,,,,,,,,,
tier05Nerd01,items,Item,false,false,Excellent Quality Nerd01,,,,,,,,,,,,,
tier05Nomad01,items,Item,false,false,Excellent Quality Nomad01,,,,,,,,,,,,,
tier05Perception,items,Item,false,false,Excellent Quality Perception,,,,,,,,,,,,,
tier05PerceptionArmor,items,Item,false,false,Excellent Quality Perception Armor,,,,,,,,,,,,,
tier05PerceptionMelee,items,Item,false,false,Excellent Quality Perception Melee,,,,,,,,,,,,,
tier05PerceptionRanged,items,Item,false,false,Excellent Quality Perception Ranged,,,,,,,,,,,,,
tier05PerceptionWeapons,items,Item,false,false,Excellent Quality Perception Weapons,,,,,,,,,,,,,
tier05Preacher01,items,Item,false,false,Excellent Quality Preacher01,,,,,,,,,,,,,
tier05Raider01,items,Item,false,false,Excellent Quality Raider01,,,,,,,,,,,,,
tier05Ranger01,items,Item,false,false,Excellent Quality Ranger01,,,,,,,,,,,,,
tier05Rogue01,items,Item,false,false,Excellent Quality Rogue01,,,,,,,,,,,,,
tier05Scavenger01,items,Item,false,false,Excellent Quality Scavenger01,,,,,,,,,,,,,
tier05Strength,items,Item,false,false,Excellent Quality Strength,,,,,,,,,,,,,
tier05StrengthArmor,items,Item,false,false,Excellent Quality Strength Armor,,,,,,,,,,,,,
tier05StrengthMelee01,items,Item,false,false,Excellent Quality Strength Melee01,,,,,,,,,,,,,
tier05StrengthMelee02,items,Item,false,false,Excellent Quality Strength Melee02,,,,,,,,,,,,,
tier05StrengthRanged,items,Item,false,false,Excellent Quality Strength Ranged,,,,,,,,,,,,,
tier05StrengthWeapons,items,Item,false,false,Excellent Quality Strength Weapons,,,,,,,,,,,,,
tier06Agility,items,Item,false,false,Mastercrafted Agility,,,,,,,,,,,,,
tier06AgilityArmor,items,Item,false,false,Mastercrafted Agility Armor,,,,,,,,,,,,,
tier06AgilityMelee,items,Item,false,false,Mastercrafted Agility Melee,,,,,,,,,,,,,
tier06AgilityRanged,items,Item,false,false,Mastercrafted Agility Ranged,,,,,,,,,,,,,
tier06AgilityRanged01,items,Item,false,false,Mastercrafted Agility Ranged01,,,,,,,,,,,,,
tier06AgilityRanged02,items,Item,false,false,Mastercrafted Agility Ranged02,,,,,,,,,,,,,
tier06AgilityRanged03,items,Item,false,false,Mastercrafted Agility Ranged03,,,,,,,,,,,,,
tier06AgilityRanged04,items,Item,false,false,Mastercrafted Agility Ranged04,,,,,,,,,,,,,
tier06AgilityRangedA,items,Item,false,false,Mastercrafted Agility Ranged A,,,,,,,,,,,,,
tier06AgilityRangedB,items,Item,false,false,Mastercrafted Agility Ranged B,,,,,,,,,,,,,
tier06AgilityWeapons,items,Item,false,false,Mastercrafted Agility Weapons,,,,,,,,,,,,,
tier06Assassin01,items,Item,false,false,Mastercrafted Assassin01,,,,,,,,,,,,,
tier06Athletic01,items,Item,false,false,Mastercrafted Athletic01,,,,,,,,,,,,,
tier06Biker01,items,Item,false,false,Mastercrafted Biker01,,,,,,,,,,,,,
tier06Commando01,items,Item,false,false,Mastercrafted Commando01,,,,,,,,,,,,,
tier06Enforcer01,items,Item,false,false,Mastercrafted Enforcer01,,,,,,,,,,,,,
tier06Farmer01,items,Item,false,false,Mastercrafted Farmer01,,,,,,,,,,,,,
tier06Fortitude,items,Item,false,false,Mastercrafted Fortitude,,,,,,,,,,,,,
tier06FortitudeArmor,items,Item,false,false,Mastercrafted Fortitude Armor,,,,,,,,,,,,,
tier06FortitudeMelee,items,Item,false,false,Mastercrafted Fortitude Melee,,,,,,,,,,,,,
tier06FortitudeRanged,items,Item,false,false,Mastercrafted Fortitude Ranged,,,,,,,,,,,,,
tier06FortitudeWeapons,items,Item,false,false,Mastercrafted Fortitude Weapons,,,,,,,,,,,,,
tier06HeavyAgility01,items,Item,false,false,Mastercrafted Heavy Agility01,,,,,,,,,,,,,
tier06HeavyFortitude01,items,Item,false,false,Mastercrafted Heavy Fortitude01,,,,,,,,,,,,,
tier06HeavyIntellect01,items,Item,false,false,Mastercrafted Heavy Intellect01,,,,,,,,,,,,,
tier06HeavyPerception01,items,Item,false,false,Mastercrafted Heavy Perception01,,,,,,,,,,,,,
tier06HeavyStrength01,items,Item,false,false,Mastercrafted Heavy Strength01,,,,,,,,,,,,,
tier06Intellect,items,Item,false,false,Mastercrafted Intellect,,,,,,,,,,,,,
tier06IntellectArmor,items,Item,false,false,Mastercrafted Intellect Armor,,,,,,,,,,,,,
